Listing URL,Thumbnail URL,Broker Logo URL,Address,Headline,Location,Price,Cap Rate,Building Category,Square Footage
https://www.loopnet.com/Listing/73-Duane-St-San-Jose-CA/37841031/,https://images1.loopnet.com/i2/abpm86oEuUMEgAU5wWqUDRA7qMp311tV85dBqupSo8k/115/multifamily-property-for-sale-73-duane-st-san-jose-ca-95110.jpg,https://images1.loopnet.com/i2/iQOG189Uj4bkL7zsHXWlCMYsMF24lLKDwnzpSEEbZXM/105/image.jpg,73 Duane St,,"San Jose, CA 95110","$1,625,000",5.34% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/537-Pacific-Ave-Alameda-CA/37840450/,https://images1.loopnet.com/i2/dtlyyePQntanS6DtEDA-tbgoEdpY13gl0PG-gUBSudA/115/multifamily-property-for-sale-537-pacific-ave-alameda-ca-94501.jpg,https://images1.loopnet.com/i2/y_oIew8EMP6GDndgvWhlLrC3vZdChFMZY9nBxjYfxno/105/image.jpg,537 Pacific Ave,,"Alameda, CA 94501","$1,798,000",6.01% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/823-825-55th-St-Oakland-CA/37813916/,https://images1.loopnet.com/i2/ONqLBZvVaLJEI-X8kwM2w5Rgvx3eGlNvHImHpUxr-Sg/115/multifamily-property-for-sale-823-825-55th-st-oakland-ca-94608.jpg,https://images1.loopnet.com/i2/53js0WhJTcCCLBPGHPZMVy0lKwkHCn2y1N3zlheanAo/105/image.png,823-825 55th St,UNDER CONTRACT,"Oakland, CA 94608","$1,750,000",6.48% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/1919-Curtis-St-Berkeley-CA/37805122/,https://images1.loopnet.com/i2/wSulrc0Lcs3lGaOCt9mcwCbDhSkITOW9eRiJRHQgf4E/115/multifamily-property-for-sale-1919-curtis-st-berkeley-ca-94702.jpg,https://images1.loopnet.com/i2/OoGTKc3969pXlZ9mFDB9TuKkC_tC_u6-kdgppb6oIj8/105/image.jpg,1919 Curtis St,,"Berkeley, CA 94702","$3,100,000",4.52% Cap Rate,10 Unit Apartment Building,
https://www.loopnet.com/Listing/2100-51st-Ave-Oakland-CA/37804781/,https://images1.loopnet.com/i2/ouOnTvYOik-ZPl2DMsNZh4MCMFMW0X4vnRGB03cE2wU/115/multifamily-property-for-sale-2100-51st-ave-oakland-ca-94601.jpg,https://images1.loopnet.com/i2/9sBtN6KomcWOgziYwy3s1oIWuT0FuPxDrC35v2YzJT0/105/image.png,2100 51st Ave,Fairfax Apartments,"Oakland, CA 94601","$2,459,000",9.75% Cap Rate,18 Unit Apartment Building,
https://www.loopnet.com/Listing/201-213-King-St-San-Francisco-CA/37788820/,https://images1.loopnet.com/i2/Pm3P7XVV31Xr5JXGBFP4VejT48dm23GVYfDkXzy2N6U/115/retail-property-for-sale-201-213-king-st-san-francisco-ca-94107.jpg,https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg,201-213 King St,The Glassworks,"San Francisco, CA 94107","$925,000",,1 Unit Available,618 SF
https://www.loopnet.com/Listing/22157-22161-Main-St-Hayward-CA/37787251/,https://images1.loopnet.com/i2/ppR5NRb_FAJqnh-c3rS7pm-0AYrR6Wz2XTypWkVCD3E/115/multifamily-property-for-sale-22157-22161-main-st-hayward-ca-94541.jpg,https://images1.loopnet.com/i2/D7UL_BO-Q5N6txXqtqBeifytbSxqDfoykcIAwNpteOI/105/image.jpg,22157-22161 Main St,,"Hayward, CA 94541","$895,000",,3 Unit Apartment Building,"2,158 SF"
https://www.loopnet.com/Listing/539-Mandana-Blvd-Oakland-CA/37771646/,https://images1.loopnet.com/i2/CjYqlriVFDNPv_cy9g0fzUaK-qZJ8AObj9RgaUHU-OI/115/multifamily-property-for-sale-539-mandana-blvd-oakland-ca-94610.png,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,539 Mandana Blvd,Lakeshore Grand Lake Apartments,"Oakland, CA 94610","$1,650,000",6.95% Cap Rate,7 Unit Apartment Building,
https://www.loopnet.com/Listing/238-San-Lorenzo-Blvd-Santa-Cruz-CA/37764733/,https://images1.loopnet.com/i2/-7qGlPRUh3iVbtmZZB2zcyJZ5jl2KQseSy9RyTtz0cc/115/multifamily-property-for-sale-238-san-lorenzo-blvd-santa-cruz-ca-95060.jpg,https://images1.loopnet.com/i2/RTO6OvEMQFcNHURtS7jp2VVNJR4W6HPlxROsnXl3Nog/105/image.png,238 San Lorenzo Blvd,,"Santa Cruz, CA 95060","$2,295,000",5.41% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/390-Grand-Ave-Oakland-CA/37746046/,https://images1.loopnet.com/i2/irxFFcKiClJ18QKogZ9vvwt0f11AIQFst3NOmOJltd8/115/multifamily-property-for-sale-390-grand-ave-oakland-ca-94610.jpg,https://images1.loopnet.com/i2/IBCDYgBziFLh5vRBQHXnNdsioN3SYX627nIJ2CHPIdY/105/image.jpg,390 Grand Ave,,"Oakland, CA 94610","$2,875,000",5.86% Cap Rate,13 Unit Apartment Building,
https://www.loopnet.com/Listing/2229-24th-St-Sacramento-CA/37743729/,https://images1.loopnet.com/i2/P4Gp13eWMEZF7Wr_ksP5Eu86sLqEm42yXaSF7ulJUpE/115/multifamily-property-for-sale-2229-24th-st-sacramento-ca-95818.jpg,https://images1.loopnet.com/i2/SUIFVy9UjCEIqbA0qQQHYWxLdsv2gI_yenIPxQ_l398/105/image.jpg,2229 24th St,,"Sacramento, CA 95818","$1,395,000",,3 Unit Apartment Building,"2,598 SF"
https://www.loopnet.com/Listing/Abbey-Lane-Apartments/37713191/,https://images1.loopnet.com/i2/G0_PVDLhV6ElnXjUtwwVbUAPYM03tY5pHmxjkBbwBYM/115/abbey-lane-apartments-multifamily-property-for-sale-san-anselmo-ca.jpg,https://images1.loopnet.com/i2/KBk64BwMmCtWEWw2GCENv1_qRoCKtDor4pKwKoo7nUo/105/image.png,Abbey Lane Apartments,,,"$7,700,000",5.10% Cap Rate,2 Multifamily Properties,
https://www.loopnet.com/Listing/380-Esplanade-Ave-Pacifica-CA/37695257/,https://images1.loopnet.com/i2/gVDBGUPlWdwr6sRkH_ENV-CoHlqzo7MUqIQwxd4pXFk/115/multifamily-property-for-sale-380-esplanade-ave-pacifica-ca-94044.png,https://images1.loopnet.com/i2/bXCGlp-c1lEo8-WVXk2e_V27iDUJ1Zs5B7xIr5NBlPE/105/image.jpg,380 Esplanade Ave,The Bluffs at Pacifica Apartments,"Pacifica, CA 94044","$28,250,000",6.43% Cap Rate,64 Unit Apartment Building,
https://www.loopnet.com/Listing/2525-Durant-Ave-Berkeley-CA/37692306/,https://images1.loopnet.com/i2/X5oiN6jGZgLCPrYps1XLaQDTdU62hs0Wl99SYy_UrDs/115/multifamily-property-for-sale-2525-durant-ave-berkeley-ca-94704.jpg,https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png,2525 Durant Ave,CASTLE CRAIG | 27 Units | Steps From Cal,"Berkeley, CA 94704","$7,900,000",5.86% Cap Rate,27 Unit Apartment Building,
https://www.loopnet.com/Listing/2419-Durant-Ave-Berkeley-CA/37692067/,https://images1.loopnet.com/i2/wypjZoZS5qy3Ls0qPVCBStTdqD2AQzVhpJRs8YlwlVs/115/multifamily-property-for-sale-2419-durant-ave-berkeley-ca-94704.jpg,https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png,2419 Durant Ave,THE KEYSTONE | 32 Units | Steps From Cal,"Berkeley, CA 94704","$9,440,000",5.59% Cap Rate,32 Unit Apartment Building,
https://www.loopnet.com/Listing/2411-Durant-Ave-Berkeley-CA/37691645/,https://images1.loopnet.com/i2/GbzmUUCa2ZqiopNNSdv8fBv1cnpPr7EcT7ej4yn6e28/115/multifamily-property-for-sale-2411-durant-ave-berkeley-ca-94704.jpg,https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png,2411 Durant Ave,LEROY APARTMENTS | 9 Units | Steps From Cal,"Berkeley, CA 94704","$3,135,000",5.59% Cap Rate,9 Unit Apartment Building,
https://www.loopnet.com/Listing/834-Meadowsweet-Dr-Corte-Madera-CA/37687842/,https://images1.loopnet.com/i2/4OgenHLc8argspZPUf2l44Y-04vq43hQ8swgWxYhwbc/115/multifamily-property-for-sale-834-meadowsweet-dr-corte-madera-ca-94925.jpg,https://images1.loopnet.com/i2/fIB3Z2bMH10rrPtuabVm_q3Lwk7YUjwxJMrJ3g4T9yg/105/image.jpg,834 Meadowsweet Dr,,"Corte Madera, CA 94925","$1,199,000",,3 Unit Apartment Building,"2,300 SF"
https://www.loopnet.com/Listing/21661-E-Cliff-Dr-Santa-Cruz-CA/37687288/,https://images1.loopnet.com/i2/HDafF-kucSpeRB2DHQWa4bVGzhqkY_ELZMVAoogEGkk/115/multifamily-property-for-sale-21661-e-cliff-dr-santa-cruz-ca-95062.jpg,https://images1.loopnet.com/i2/pZ--ZtkY62-Hz0px4yNEw3otP7BMj7VwZuw1Rj6-e3E/105/image.jpg,21661 E Cliff Dr,,"Santa Cruz, CA 95062","$11,470,000",5.90% Cap Rate,31 Unit Apartment Building,
https://www.loopnet.com/Listing/1821-P-St-Sacramento-CA/37686599/,https://images1.loopnet.com/i2/IeCakRbxgmsdopIE_4wgVy_reYwpxn4_wg-3aLEktEs/115/multifamily-property-for-sale-1821-p-st-sacramento-ca-95811.jpg,https://images1.loopnet.com/i2/SUIFVy9UjCEIqbA0qQQHYWxLdsv2gI_yenIPxQ_l398/105/image.jpg,1821 P St,,"Sacramento, CA 95811","$2,050,000",6.02% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/5352-Young-St-Sacramento-CA/37685472/,https://images1.loopnet.com/i2/ajBhSJFrvmpfA5D7SuePP2TtRnLQ5YgaZVqx5dBaXS0/115/multifamily-property-for-sale-5352-young-st-sacramento-ca-95824.jpg,https://images1.loopnet.com/i2/aGXyeWDFP8TiNX903OuZmBElzB04h6qXRe8yZS-ZtFY/105/image.jpg,5352 Young St,,"Sacramento, CA 95824","$698,000",5.37% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/2595-Beaumont-St-Sacramento-CA/37673840/,https://images1.loopnet.com/i2/q0f8Z2ct0eD-lD-txrc4fSv2pIMS6g9YHC-JOhuc16Q/115/multifamily-property-for-sale-2595-beaumont-st-sacramento-ca-95815.jpg,,2595 Beaumont St,,"Sacramento, CA 95815","$945,000",5.70% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/1035-76th-Ave-Oakland-CA/37654664/,https://images1.loopnet.com/i2/6Lr5glvzxNVyELMco2B72jPL96SoyIJa7Ea_nEh21Dk/115/multifamily-property-for-sale-1035-76th-ave-oakland-ca-94621.jpg,https://images1.loopnet.com/i2/JOYYq-1fIfMoUx9i3k1XJeJMz0nQSAbSkM1Ypl94PiM/105/image.jpg,1035 76th Ave,,"Oakland, CA 94621","$748,888",8.75% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/184-13th-St-Oakland-CA/37654286/,https://images1.loopnet.com/i2/rcK90_L9edMEMiWo3dxbXKLbBTe8wqpbFlAxZcBcO_E/115/multifamily-property-for-sale-184-13th-st-oakland-ca-94612.jpg,https://images1.loopnet.com/i2/53js0WhJTcCCLBPGHPZMVy0lKwkHCn2y1N3zlheanAo/105/image.png,184 13th St,"3 Blocks to Lake Merritt | $117,346 Per Unit","Oakland, CA 94612","$11,500,000",7.70% Cap Rate,98 Unit Apartment Building,
https://www.loopnet.com/Listing/671-Vernon-St-Oakland-CA/37651680/,https://images1.loopnet.com/i2/dghg-0Fk6mnRSvEMejQi9gzQouhADINCvhhTAHdWTqg/115/multifamily-property-for-sale-671-vernon-st-oakland-ca-94610.jpg,https://images1.loopnet.com/i2/53js0WhJTcCCLBPGHPZMVy0lKwkHCn2y1N3zlheanAo/105/image.png,671 Vernon St,UNDER CONTRACT | Two Blocks from Piedmont,"Oakland, CA 94610","$7,095,000",6.47% Cap Rate,31 Unit Apartment Building,
https://www.loopnet.com/Listing/2477-Sycamore-Ln-Davis-CA/37626911/,https://images1.loopnet.com/i2/xLE3NoX5n9_MTjTYLawzvaoU58ckb47rLSmet6pBksw/115/multifamily-property-for-sale-2477-sycamore-ln-davis-ca-95616.png,https://images1.loopnet.com/i2/mn0WxN8tnpXKtRiuQ7UACPA-mQhvFUkRVWzeXu71Sos/105/image.jpg,2477 Sycamore Ln,"Limited Partnership in Davis Ventures, LTD 1","Davis, CA 95616","$448,000",,100 Unit Apartment Building,"164,531 SF"
https://www.loopnet.com/Listing/400-Lagunitas-Ave-Oakland-CA/37626443/,https://images1.loopnet.com/i2/-eb9V8rxAxLHROx_auA5RiuBzfGFJl4_0D209D4E3vQ/115/multifamily-property-for-sale-400-lagunitas-ave-oakland-ca-94610.jpg,https://images1.loopnet.com/i2/GEgpAdd8kDdgco1zn0L6rZhzQlGn34LaejFS-jRRm8Q/105/image.jpg,400 Lagunitas Ave,,"Oakland, CA 94610","$1,500,000",7.60% Cap Rate,8 Unit Apartment Building,
https://www.loopnet.com/Listing/4222-Lelia-Dr-Rio-Vista-CA/37621293/,https://images1.loopnet.com/i2/k9zfkIEGO13UlAoNbchkXr9b8xBpI6x5PhtbXvsRddM/115/multifamily-property-for-sale-4222-lelia-dr-rio-vista-ca-94571.png,,4222 Lelia Dr,Edgewater Mobile Home Park,"Rio Vista, CA 94571","$2,200,000",6.02% Cap Rate,29 Unit Mobile Home Park,
https://www.loopnet.com/Listing/1822-Cirby-Way-Roseville-CA/37615630/,https://images1.loopnet.com/i2/YKhH7cJ7OJGFDshbq65LXPsJV5aerjuhlnyFOgmQFTU/115/multifamily-property-for-sale-1822-cirby-way-roseville-ca-95661.jpg,https://images1.loopnet.com/i2/jo-yFym7WcSq4GAHdy_A81O3SeUqyEKrohmjbZTmlKs/105/image.jpg,1822 Cirby Way,Affordable Roseville Duplex,"Roseville, CA 95661","$549,000",6.23% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/410-Merritt-Ave-Oakland-CA/37605389/,https://images1.loopnet.com/i2/335KRDGtO-kc6yM5W6bC2wM_FDZo416pEd9WpFc9wD0/115/multifamily-property-for-sale-410-merritt-ave-oakland-ca-94610.jpg,https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png,410 Merritt Ave,11 Value-Add Units | Cleveland Heights,"Oakland, CA 94610","$2,244,000",8.83% Cap Rate,11 Unit Apartment Building,
https://www.loopnet.com/Listing/2062-Washington-Ave-San-Leandro-CA/37601412/,https://images1.loopnet.com/i2/b2-zJNh-UfPPdgK2oPW12OzG8YUGLHvsE8HZg4zRpmw/115/multifamily-property-for-sale-2062-washington-ave-san-leandro-ca-94577.jpg,,2062 Washington Ave,,"San Leandro, CA 94577","$849,000",,2 Unit Apartment Building,"1,468 SF"
https://www.loopnet.com/Listing/1855-Petaluma-Hill-Rd-Santa-Rosa-CA/37599533/,https://images1.loopnet.com/i2/KzBBmgQk5460m9nijG-Y45P_E4FJ8PLz5jE5Ofz4xbY/115/multifamily-property-for-sale-1855-petaluma-hill-rd-santa-rosa-ca-95404.jpg,https://images1.loopnet.com/i2/T9azKFKU8oHLDXJSg4hqrkVyUVonYb5MibKlaJv5Sds/105/image.jpg,1855 Petaluma Hill Rd,Colgan Creek Cottages,"Santa Rosa, CA 95404","$6,350,000",7.21% Cap Rate,39 Unit Apartment Building,
https://www.loopnet.com/Listing/1011-1013-Delaware-St-Berkeley-CA/37543607/,https://images1.loopnet.com/i2/TXovASWDzjnJfWlMApVjDQPDY8WvBEmfX9bO6FkGnYw/115/multifamily-property-for-sale-1011-1013-delaware-st-berkeley-ca-94710.jpg,https://images1.loopnet.com/i2/FPrDeLksGT1a1b7FU9_0bZe33BIRJyOkCyLKC_p1Xnw/105/image.jpg,1011-1013 Delaware St,,"Berkeley, CA 94710","$1,995,000",6.48% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/1715-Central-Ave-Alameda-CA/37539434/,https://images1.loopnet.com/i2/MIZFzRIbM-QbEn59a9yoOOJAkrxNUVZ_-p581hMvCF4/115/multifamily-property-for-sale-1715-central-ave-alameda-ca-94501.jpg,https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png,1715 Central Ave,Central Apartments,"Alameda, CA 94501","$6,995,000",7.61% Cap Rate,34 Unit Apartment Building,
https://www.loopnet.com/Listing/133-W-Agua-Caliente-Rd-Sonoma-CA/37538635/,https://images1.loopnet.com/i2/BbtVwvfOZm-rB8FbRgwYSgRTPBBkXPgzJvSUsVt6piA/115/multifamily-property-for-sale-133-w-agua-caliente-rd-sonoma-ca-95476.jpg,https://images1.loopnet.com/i2/9A6SwD6--CvmS94G-iDUyGP101yq2NvzSVHm413uUVs/105/image.png,133 W Agua Caliente Rd,,"Sonoma, CA 95476","$1,450,000",,4 Unit Apartment Building,"4,836 SF"
https://www.loopnet.com/Listing/1523-1527-Verdi-St-Alameda-CA/37529128/,https://images1.loopnet.com/i2/4KhcuTl-V8bA83uk196GDCdSFul1xWTWb22Miv0pHaI/115/multifamily-property-for-sale-1523-1527-verdi-st-alameda-ca-94501.jpg,https://images1.loopnet.com/i2/63WpotOo0mfyia9hFAFouEG68hAI1NlURGo35TCKZzo/105/image.jpg,1523-1527 Verdi St,,"Alameda, CA 94501","$2,995,000",4.70% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/4567-4575-Hamilton-Ave-San-Jose-CA/37528939/,https://images1.loopnet.com/i2/euQCLNSUBrT82_5RvfbPlN9d_aDZWIi1tHQTA-b5vLU/115/multifamily-property-for-sale-4567-4575-hamilton-ave-san-jose-ca-95130.jpg,https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg,4567-4575 Hamilton Ave,JUST REDUCED!  PPU: $285K | NOI: $288K,"San Jose, CA 95130","$5,695,000",5.06% Cap Rate,20 Unit Apartment Building,
https://www.loopnet.com/Listing/1029-Ranchito-Ct-El-Cerrito-CA/37528734/,https://images1.loopnet.com/i2/OU56Qw1IzFfJzRpbglh4PYB4OUiS5TxTdukyVZCRd1I/115/multifamily-property-for-sale-1029-ranchito-ct-el-cerrito-ca-94530.jpg,https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg,1029 Ranchito Ct,,"El Cerrito, CA 94530","$1,025,000",3.74% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/399-Schafer-Rd-Hayward-CA/37524109/,https://images1.loopnet.com/i2/zpKLDLLCJL33G6nvev4pH9rrQ400R6ijuPpGhtj5a18/115/multifamily-property-for-sale-399-schafer-rd-hayward-ca-94544.jpg,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,399 Schafer Rd,Schafer Place,"Hayward, CA 94544","$8,095,000",6.90% Cap Rate,30 Unit Apartment Building,
https://www.loopnet.com/Listing/669-Ellis-St-San-Francisco-CA/37523155/,https://images1.loopnet.com/i2/KROVY9JXnp7wXWiEf7lzfxFMvy4-BfBs4y2s4zxCz9o/115/multifamily-property-for-sale-669-ellis-st-san-francisco-ca-94109.jpg,,669 Ellis St,,"San Francisco, CA 94109","$2,100,000",,14 Unit Apartment Building,"7,654 SF"
https://www.loopnet.com/Listing/430-Dunster-Dr-Campbell-CA/37512549/,https://images1.loopnet.com/i2/QWUQR6K_YOuNzcrFE7_2s5p7L4zWHcZQ3S3h70ZzizM/115/multifamily-property-for-sale-430-dunster-dr-campbell-ca-95008.jpg,https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg,430 Dunster Dr,,"Campbell, CA 95008","$4,300,000",4.44% Cap Rate,9 Unit Apartment Building,
https://www.loopnet.com/Listing/350-4th-St-Oakland-CA/37510956/,https://images1.loopnet.com/i2/bTRlFGlUgqetVfva1eu3pg-A4wKla9qAS_s5rv8lZtk/115/multifamily-property-for-sale-350-4th-st-oakland-ca-94607.jpg,https://images1.loopnet.com/i2/KusPisvc_OVaY0NA5w4ICNRNDWlg5A5Igc5ulHzYZzc/105/image.jpg,350 4th St,,"Oakland, CA 94607","$2,600,000",7.16% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/409-N-Lincoln-Way-Galt-CA/37508961/,https://images1.loopnet.com/i2/Ej6_Zy_JxkntaHQhuYUcMt2C0V1ctPaImrRuJfuYtoE/115/multifamily-property-for-sale-409-n-lincoln-way-galt-ca-95632.jpg,https://images1.loopnet.com/i2/HUiau3tv8rSCC7pxB4JKWb0dBFpp7TlI11IOrkozaJ8/105/image.jpg,409 N Lincoln Way,Trailridge Apartments,"Galt, CA 95632","$13,000,000",5.31% Cap Rate,63 Unit Apartment Building,
https://www.loopnet.com/Listing/2426-57th-Ave-Oakland-CA/37490669/,https://images1.loopnet.com/i2/w4TWFZWNN4e2gv1V0Skzc0FmBNy5wvm5zQ8BgpeUlyg/115/multifamily-property-for-sale-2426-57th-ave-oakland-ca-94605.jpg,https://images1.loopnet.com/i2/53js0WhJTcCCLBPGHPZMVy0lKwkHCn2y1N3zlheanAo/105/image.png,2426 57th Ave,,"Oakland, CA 94605","$995,000",1.54% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/2324-2332-International-Blvd-Oakland-CA/37490594/,https://images1.loopnet.com/i2/iLyzRHvI1Av2qaUN9203BkUYGfsaISvP05mBoyT62G4/115/multifamily-property-for-sale-2324-2332-international-blvd-oakland-ca-94601.jpg,https://images1.loopnet.com/i2/53js0WhJTcCCLBPGHPZMVy0lKwkHCn2y1N3zlheanAo/105/image.png,2324-2332 International Blvd,,"Oakland, CA 94601","$2,100,000",,8 Unit Apartment Building,"7,000 SF"
https://www.loopnet.com/Listing/445-N-26th-St-San-Jose-CA/37464510/,https://images1.loopnet.com/i2/K8yFIHdBDO9e3PSqbbJ0g6AB-IvSnmfkgC4naX5npK4/115/multifamily-property-for-sale-445-n-26th-st-san-jose-ca-95116.jpg,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,445 N 26th St,,"San Jose, CA 95116","$3,627,000",6.39% Cap Rate,13 Unit Apartment Building,
https://www.loopnet.com/Listing/423-N-26th-St-San-Jose-CA/37464362/,https://images1.loopnet.com/i2/3CH_eqq3E-a_ZPxKK3lNAourj8zXAiXGk58EVeoVfLs/115/multifamily-property-for-sale-423-n-26th-st-san-jose-ca-95116.png,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,423 N 26th St,Julian West Apartment,"San Jose, CA 95116","$3,906,000",6.41% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/1627-1631-Clay-St-San-Francisco-CA/37453968/,https://images1.loopnet.com/i2/iDWmPmdNs1rFo4oK_2uY_0js6Dz3Dkc5syw5bKeqG2s/115/multifamily-property-for-sale-1627-1631-clay-st-san-francisco-ca-94109.jpg,https://images1.loopnet.com/i2/-bMCrjZutg9ECt5LeVyu5CFKneNjgynLiZXKYugKbEA/105/image.jpg,1627-1631 Clay St,Prime 16-Unit Nob Hill Multifamily – 6.1% Cap,"San Francisco, CA 94109","$2,495,000",6.19% Cap Rate,16 Unit Apartment Building,
https://www.loopnet.com/Listing/242-N-Sutter-St-Stockton-CA/37444794/,https://images1.loopnet.com/i2/_P6GXHbMl_Usl8NRhwvnnb8LSnnFTUbyDw_HMNF5fuw/115/multifamily-property-for-sale-242-n-sutter-st-stockton-ca-95202.jpg,https://images1.loopnet.com/i2/TKfpL_kklPrTgB4ZDWhuxSSLs-9liNgqEQXFLb5xyGA/105/image.png,242 N Sutter St,"The Medico-Dental Building, Commercial Zones","Stockton, CA 95202","$899,900",,57 Unit Apartment Building,"57,000 SF"
https://www.loopnet.com/Listing/1298-63rd-St-Emeryville-CA/37429715/,https://images1.loopnet.com/i2/NHks5K71oAJbxblFVWEVhfVzGrIQtArZ__gf9Zi-3ok/115/multifamily-property-for-sale-1298-63rd-st-emeryville-ca-94608.png,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,1298 63rd St,No City Rent Control & $100K Reduction,"Emeryville, CA 94608","$2,195,000",7.04% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/1442-Gordon-St-Redwood-City-CA/37372995/,https://images1.loopnet.com/i2/Lm99mEzh34VhyIqWxeVR7bVZZj3bIOxKgIhhKdGbAm0/115/multifamily-property-for-sale-1442-gordon-st-redwood-city-ca-94061.jpg,https://images1.loopnet.com/i2/bXCGlp-c1lEo8-WVXk2e_V27iDUJ1Zs5B7xIr5NBlPE/105/image.jpg,1442 Gordon St,Gordon Apartments,"Redwood City, CA 94061","$7,380,000",4.67% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/1440-Gordon-St-Redwood-City-CA/37372253/,https://images1.loopnet.com/i2/W7ZHBg5cd4Ky1IRfAb0vw7qPZ1pmwmeBIZvx9QQat_4/115/multifamily-property-for-sale-1440-gordon-st-redwood-city-ca-94061.jpg,https://images1.loopnet.com/i2/bXCGlp-c1lEo8-WVXk2e_V27iDUJ1Zs5B7xIr5NBlPE/105/image.jpg,1440 Gordon St,Gordon Apartments,"Redwood City, CA 94061","$7,300,000",4.87% Cap Rate,15 Unit Apartment Building,
https://www.loopnet.com/Listing/1012-J-St-Sacramento-CA/37357024/,https://images1.loopnet.com/i2/GkAu9toTDiBR_e6v7A7LEo9E4vpH3McY_Hm_V7RKpm8/115/multifamily-property-for-sale-1012-j-st-sacramento-ca-95814.jpg,https://images1.loopnet.com/i2/EQXALAEf4NSXULNpKB6BowVMztsQtr9HqeC5PfDRMHc/105/image.jpg,1012 J St,Patino Building,"Sacramento, CA 95814","$1,250,000",,Built in 1979,"10,757 SF"
https://www.loopnet.com/Listing/954-Park-St-Alameda-CA/37353965/,https://images1.loopnet.com/i2/1I8IQV242oD6yCIPTlbDukv7onBep-iOl92fsB2R8iA/115/multifamily-property-for-sale-954-park-st-alameda-ca-94501.jpg,https://images1.loopnet.com/i2/T9azKFKU8oHLDXJSg4hqrkVyUVonYb5MibKlaJv5Sds/105/image.jpg,954 Park St,,"Alameda, CA 94501","$1,925,000",4.18% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/4040-Alexander-David-Ct-Larkfield-CA/37351404/,https://images1.loopnet.com/i2/wSZpb-O9wdiEKNKtW41aSpOvFI3VGDyciq2qzHxs1nA/115/multifamily-property-for-sale-4040-alexander-david-ct-larkfield-ca-95403.jpg,https://images1.loopnet.com/i2/9A6SwD6--CvmS94G-iDUyGP101yq2NvzSVHm413uUVs/105/image.png,4040 Alexander David Ct,,"Larkfield, CA 95403","$1,575,000",5.82% Cap Rate,4 Unit Apartment Building,
